bone,gender,type,probability,sensitivity,specificity
humerus,male,mean,0,1,1
humerus,male,mean,0,1,0.996
humerus,male,mean,0,1,0.991
humerus,male,mean,0,1,0.987
humerus,male,mean,0,1,0.978
humerus,male,mean,0,1,0.974
humerus,male,mean,0,1,0.97
humerus,male,mean,0,1,0.965
humerus,male,mean,0,1,0.961
humerus,male,mean,0,1,0.957
humerus,male,mean,0,1,0.952
humerus,male,mean,0,1,0.948
humerus,male,mean,0,1,0.943
humerus,male,mean,0,1,0.939
humerus,male,mean,0,1,0.935
humerus,male,mean,0,1,0.93
humerus,male,mean,0,1,0.926
humerus,male,mean,0,1,0.922
humerus,male,mean,0,1,0.917
humerus,male,mean,0,1,0.913
humerus,male,mean,0,1,0.909
humerus,male,mean,0,1,0.904
humerus,male,mean,0,1,0.9
humerus,male,mean,0,1,0.896
humerus,male,mean,0,1,0.891
humerus,male,mean,0,1,0.887
humerus,male,mean,0,1,0.883
humerus,male,mean,0,1,0.878
humerus,male,mean,0,1,0.874
humerus,male,mean,0,1,0.87
humerus,male,mean,0,1,0.865
humerus,male,mean,0,1,0.861
humerus,male,mean,0,1,0.857
humerus,male,mean,0,1,0.852
humerus,male,mean,0,1,0.848
humerus,male,mean,0,1,0.843
humerus,male,mean,0,1,0.839
humerus,male,mean,0,1,0.835
humerus,male,mean,0,1,0.83
humerus,male,mean,0,1,0.826
humerus,male,mean,0,1,0.822
humerus,male,mean,0,1,0.817
humerus,male,mean,0.0000001,1,0.813
humerus,male,mean,0.0000001,1,0.809
humerus,male,mean,0.0000001,1,0.8
humerus,male,mean,0.0000001,1,0.796
humerus,male,mean,0.0000001,1,0.791
humerus,male,mean,0.0000001,1,0.787
humerus,male,mean,0.0000001,1,0.783
humerus,male,mean,0.0000001,1,0.778
humerus,male,mean,0.0000002,1,0.774
humerus,male,mean,0.0000003,1,0.77
humerus,male,mean,0.0000003,1,0.765
humerus,male,mean,0.0000004,1,0.761
humerus,male,mean,0.0000004,1,0.757
humerus,male,mean,0.0000004,1,0.752
humerus,male,mean,0.0000005,1,0.748
humerus,male,mean,0.0000005,1,0.743
humerus,male,mean,0.0000005,1,0.739
humerus,male,mean,0.0000005,1,0.735
humerus,male,mean,0.0000006,1,0.73
humerus,male,mean,0.0000007,1,0.726
humerus,male,mean,0.0000008,1,0.722
humerus,male,mean,0.0000009,1,0.717
humerus,male,mean,0.0000011,1,0.713
humerus,male,mean,0.0000014,1,0.709
humerus,male,mean,0.0000016,1,0.704
humerus,male,mean,0.0000017,1,0.7
humerus,male,mean,0.000002,1,0.696
humerus,male,mean,0.0000024,1,0.691
humerus,male,mean,0.0000027,1,0.687
humerus,male,mean,0.000003,1,0.683
humerus,male,mean,0.0000035,1,0.678
humerus,male,mean,0.000004,1,0.674
humerus,male,mean,0.0000042,1,0.67
humerus,male,mean,0.0000045,1,0.665
humerus,male,mean,0.0000052,1,0.661
humerus,male,mean,0.0000058,1,0.657
humerus,male,mean,0.0000059,1,0.652
humerus,male,mean,0.000006,1,0.648
humerus,male,mean,0.0000076,1,0.643
humerus,male,mean,0.0000103,1,0.639
humerus,male,mean,0.0000117,1,0.635
humerus,male,mean,0.0000134,1,0.63
humerus,male,mean,0.000016,1,0.626
humerus,male,mean,0.0000174,1,0.622
humerus,male,mean,0.0000196,1,0.617
humerus,male,mean,0.0000223,1,0.609
humerus,male,mean,0.0000236,1,0.604
humerus,male,mean,0.0000278,1,0.6
humerus,male,mean,0.0000322,1,0.596
humerus,male,mean,0.0000351,1,0.591
humerus,male,mean,0.0000386,1,0.587
humerus,male,mean,0.0000426,1,0.583
humerus,male,mean,0.000046,1,0.578
humerus,male,mean,0.0000472,1,0.574
humerus,male,mean,0.0000503,1,0.57
humerus,male,mean,0.000055,1,0.565
humerus,male,mean,0.0000597,1,0.561
humerus,male,mean,0.0000636,1,0.557
humerus,male,mean,0.0000659,1,0.552
humerus,male,mean,0.000067,1,0.548
humerus,male,mean,0.00007,1,0.543
humerus,male,mean,0.0000811,1,0.539
humerus,male,mean,0.0000898,1,0.535
humerus,male,mean,0.0000926,1,0.53
humerus,male,mean,0.0001033,1,0.526
humerus,male,mean,0.0001277,1,0.522
humerus,male,mean,0.0001499,1,0.517
humerus,male,mean,0.0001635,1,0.513
humerus,male,mean,0.0001846,1,0.509
humerus,male,mean,0.0002007,1,0.504
humerus,male,mean,0.0002037,1,0.5
humerus,male,mean,0.000206,1,0.496
humerus,male,mean,0.0002128,1,0.491
humerus,male,mean,0.0002273,1,0.487
humerus,male,mean,0.000252,1,0.483
humerus,male,mean,0.0002899,1,0.478
humerus,male,mean,0.0003162,1,0.474
humerus,male,mean,0.0003292,1,0.47
humerus,male,mean,0.0003439,1,0.465
humerus,male,mean,0.0003705,1,0.461
humerus,male,mean,0.0004133,1,0.457
humerus,male,mean,0.0004429,1,0.452
humerus,male,mean,0.0004614,1,0.448
humerus,male,mean,0.0005291,1,0.443
humerus,male,mean,0.000594,1,0.439
humerus,male,mean,0.0006111,1,0.435
humerus,male,mean,0.0006943,1,0.43
humerus,male,mean,0.000774,1,0.426
humerus,male,mean,0.0008217,1,0.422
humerus,male,mean,0.0009341,1,0.417
humerus,male,mean,0.0010135,1,0.413
humerus,male,mean,0.0010328,1,0.409
humerus,male,mean,0.0010518,1,0.404
humerus,male,mean,0.0010825,1,0.4
humerus,male,mean,0.0011152,1,0.396
humerus,male,mean,0.0011505,1,0.391
humerus,male,mean,0.0012401,1,0.387
humerus,male,mean,0.0013188,0.987,0.387
humerus,male,mean,0.0013734,0.987,0.383
humerus,male,mean,0.0016187,0.987,0.378
humerus,male,mean,0.0018329,0.987,0.374
humerus,male,mean,0.0019665,0.987,0.37
humerus,male,mean,0.002097,0.987,0.365
humerus,male,mean,0.0021725,0.987,0.361
humerus,male,mean,0.0023787,0.987,0.357
humerus,male,mean,0.0025595,0.987,0.352
humerus,male,mean,0.0026198,0.987,0.348
humerus,male,mean,0.0027304,0.987,0.343
humerus,male,mean,0.0029596,0.987,0.339
humerus,male,mean,0.0033936,0.987,0.335
humerus,male,mean,0.0038355,0.987,0.33
humerus,male,mean,0.0043028,0.987,0.326
humerus,male,mean,0.0046363,0.987,0.322
humerus,male,mean,0.0046663,0.987,0.317
humerus,male,mean,0.0047175,0.987,0.313
humerus,male,mean,0.0048581,0.987,0.309
humerus,male,mean,0.0053355,0.987,0.304
humerus,male,mean,0.0057566,0.987,0.3
humerus,male,mean,0.0059514,0.987,0.296
humerus,male,mean,0.0066515,0.987,0.291
humerus,male,mean,0.0076916,0.987,0.287
humerus,male,mean,0.0085326,0.987,0.283
humerus,male,mean,0.0090577,0.987,0.278
humerus,male,mean,0.0095874,0.987,0.274
humerus,male,mean,0.0101029,0.987,0.27
humerus,male,mean,0.0104377,0.987,0.265
humerus,male,mean,0.0109113,0.987,0.261
humerus,male,mean,0.0112492,0.987,0.257
humerus,male,mean,0.0115134,0.987,0.252
humerus,male,mean,0.0123085,0.987,0.248
humerus,male,mean,0.0129853,0.987,0.243
humerus,male,mean,0.013252,0.987,0.239
humerus,male,mean,0.0144216,0.987,0.235
humerus,male,mean,0.0160181,0.987,0.23
humerus,male,mean,0.0167274,0.987,0.226
humerus,male,mean,0.0183468,0.987,0.222
humerus,male,mean,0.0209655,0.987,0.217
humerus,male,mean,0.0223154,0.987,0.213
humerus,male,mean,0.0244397,0.987,0.209
humerus,male,mean,0.0274669,0.987,0.204
humerus,male,mean,0.0288803,0.987,0.2
humerus,male,mean,0.030121,0.987,0.196
humerus,male,mean,0.0313605,0.987,0.191
humerus,male,mean,0.0331327,0.987,0.187
humerus,male,mean,0.0360215,0.987,0.183
humerus,male,mean,0.0379731,0.987,0.178
humerus,male,mean,0.0391264,0.987,0.174
humerus,male,mean,0.0421414,0.987,0.17
humerus,male,mean,0.0450828,0.987,0.165
humerus,male,mean,0.0488917,0.987,0.157
humerus,male,mean,0.0538832,0.987,0.152
humerus,male,mean,0.0574425,0.987,0.148
humerus,male,mean,0.0599796,0.987,0.143
humerus,male,mean,0.0623168,0.987,0.139
humerus,male,mean,0.0692188,0.987,0.135
humerus,male,mean,0.0751917,0.987,0.13
humerus,male,mean,0.0764585,0.987,0.126
humerus,male,mean,0.0782527,0.987,0.122
humerus,male,mean,0.0812761,0.987,0.117
humerus,male,mean,0.0844046,0.974,0.117
humerus,male,mean,0.0915455,0.974,0.113
humerus,male,mean,0.1066685,0.974,0.109
humerus,male,mean,0.1201893,0.974,0.104
humerus,male,mean,0.1293856,0.974,0.1
humerus,male,mean,0.1390955,0.962,0.1
humerus,male,mean,0.1475055,0.962,0.096
humerus,male,mean,0.1539274,0.962,0.091
humerus,male,mean,0.1611368,0.962,0.087
humerus,male,mean,0.1666819,0.962,0.083
humerus,male,mean,0.1683012,0.962,0.078
humerus,male,mean,0.1730905,0.949,0.078
humerus,male,mean,0.1794665,0.949,0.074
humerus,male,mean,0.1834066,0.949,0.07
humerus,male,mean,0.1862286,0.949,0.065
humerus,male,mean,0.1877633,0.936,0.065
humerus,male,mean,0.1942102,0.936,0.061
humerus,male,mean,0.2080282,0.923,0.061
humerus,male,mean,0.2256548,0.923,0.057
humerus,male,mean,0.2369554,0.923,0.052
humerus,male,mean,0.2399903,0.923,0.048
humerus,male,mean,0.2932441,0.923,0.043
humerus,male,mean,0.3695902,0.923,0.039
humerus,male,mean,0.4008514,0.91,0.039
humerus,male,mean,0.4387516,0.91,0.035
humerus,male,mean,0.4724749,0.91,0.03
humerus,male,mean,0.4756201,0.91,0.026
humerus,male,mean,0.5348059,0.91,0.022
humerus,male,mean,0.6139687,0.91,0.017
humerus,male,mean,0.6397805,0.897,0.017
humerus,male,mean,0.6566007,0.897,0.013
humerus,male,mean,0.6750976,0.885,0.013
humerus,male,mean,0.6856591,0.885,0.009
humerus,male,mean,0.6944181,0.885,0.004
humerus,male,mean,0.7032906,0.872,0.004
humerus,male,mean,0.7497989,0.859,0.004
humerus,male,mean,0.8077474,0.846,0.004
humerus,male,mean,0.8256835,0.846,0
humerus,male,mean,0.8289928,0.833,0
humerus,male,mean,0.8363032,0.821,0
humerus,male,mean,0.843414,0.808,0
humerus,male,mean,0.8481058,0.795,0
humerus,male,mean,0.8549806,0.782,0
humerus,male,mean,0.8612738,0.769,0
humerus,male,mean,0.8853092,0.756,0
humerus,male,mean,0.9111237,0.744,0
humerus,male,mean,0.9187419,0.731,0
humerus,male,mean,0.9241358,0.718,0
humerus,male,mean,0.9295085,0.705,0
humerus,male,mean,0.9337625,0.692,0
humerus,male,mean,0.9362679,0.679,0
humerus,male,mean,0.9387342,0.667,0
humerus,male,mean,0.9415245,0.654,0
humerus,male,mean,0.9431331,0.641,0
humerus,male,mean,0.9459862,0.628,0
humerus,male,mean,0.9481852,0.615,0
humerus,male,mean,0.9520229,0.603,0
humerus,male,mean,0.9558181,0.59,0
humerus,male,mean,0.9585046,0.577,0
humerus,male,mean,0.9620992,0.564,0
humerus,male,mean,0.966509,0.551,0
humerus,male,mean,0.9714708,0.538,0
humerus,male,mean,0.9742498,0.526,0
humerus,male,mean,0.9754535,0.513,0
humerus,male,mean,0.97646,0.5,0
humerus,male,mean,0.9784792,0.487,0
humerus,male,mean,0.9798337,0.474,0
humerus,male,mean,0.9803382,0.462,0
humerus,male,mean,0.9812291,0.449,0
humerus,male,mean,0.9827686,0.436,0
humerus,male,mean,0.9838224,0.423,0
humerus,male,mean,0.9840539,0.41,0
humerus,male,mean,0.9848646,0.397,0
humerus,male,mean,0.9858942,0.385,0
humerus,male,mean,0.9865128,0.372,0
humerus,male,mean,0.9871887,0.359,0
humerus,male,mean,0.9880328,0.346,0
humerus,male,mean,0.9887208,0.333,0
humerus,male,mean,0.9895341,0.321,0
humerus,male,mean,0.9902759,0.308,0
humerus,male,mean,0.9904658,0.295,0
humerus,male,mean,0.9905463,0.282,0
humerus,male,mean,0.9906763,0.269,0
humerus,male,mean,0.9909819,0.256,0
humerus,male,mean,0.9912931,0.244,0
humerus,male,mean,0.9914605,0.231,0
humerus,male,mean,0.9917352,0.218,0
humerus,male,mean,0.992224,0.205,0
humerus,male,mean,0.9926779,0.192,0
humerus,male,mean,0.9928805,0.179,0
humerus,male,mean,0.9935486,0.167,0
humerus,male,mean,0.9943761,0.154,0
humerus,male,mean,0.9948381,0.141,0
humerus,male,mean,0.9953709,0.128,0
humerus,male,mean,0.9958422,0.115,0
humerus,male,mean,0.9961642,0.103,0
humerus,male,mean,0.9965516,0.09,0
humerus,male,mean,0.9970395,0.077,0
humerus,male,mean,0.9972911,0.064,0
humerus,male,mean,0.9974641,0.051,0
humerus,male,mean,0.997617,0.038,0
humerus,male,mean,0.9977784,0.026,0
humerus,male,mean,0.9981164,0.013,0
humerus,male,mean,1,0,0
humerus,male,sd,0,1,1
humerus,male,sd,0,1,0.996
humerus,male,sd,0,1,0.991
humerus,male,sd,0,1,0.987
humerus,male,sd,0,1,0.978
humerus,male,sd,0,1,0.974
humerus,male,sd,0,1,0.97
humerus,male,sd,0,1,0.965
humerus,male,sd,0,1,0.961
humerus,male,sd,0,1,0.957
humerus,male,sd,0,1,0.952
humerus,male,sd,0,1,0.948
humerus,male,sd,0,1,0.943
humerus,male,sd,0,1,0.939
humerus,male,sd,0,1,0.935
humerus,male,sd,0,1,0.93
humerus,male,sd,0,1,0.926
humerus,male,sd,0,1,0.922
humerus,male,sd,0,1,0.917
humerus,male,sd,0,1,0.913
humerus,male,sd,0,1,0.909
humerus,male,sd,0,1,0.904
humerus,male,sd,0.0000001,1,0.9
humerus,male,sd,0.0000001,1,0.896
humerus,male,sd,0.0000001,1,0.891
humerus,male,sd,0.0000001,1,0.887
humerus,male,sd,0.0000002,1,0.883
humerus,male,sd,0.0000002,1,0.878
humerus,male,sd,0.0000002,1,0.874
humerus,male,sd,0.0000004,1,0.87
humerus,male,sd,0.0000005,1,0.865
humerus,male,sd,0.0000006,1,0.861
humerus,male,sd,0.0000007,1,0.857
humerus,male,sd,0.0000007,1,0.852
humerus,male,sd,0.0000012,1,0.848
humerus,male,sd,0.0000019,1,0.843
humerus,male,sd,0.0000022,1,0.839
humerus,male,sd,0.0000024,1,0.835
humerus,male,sd,0.0000027,1,0.83
humerus,male,sd,0.0000028,1,0.826
humerus,male,sd,0.0000034,1,0.822
humerus,male,sd,0.000004,1,0.817
humerus,male,sd,0.0000043,1,0.813
humerus,male,sd,0.0000049,1,0.809
humerus,male,sd,0.0000056,1,0.804
humerus,male,sd,0.0000064,1,0.8
humerus,male,sd,0.0000076,1,0.796
humerus,male,sd,0.000009,1,0.787
humerus,male,sd,0.0000102,1,0.783
humerus,male,sd,0.0000112,1,0.778
humerus,male,sd,0.0000126,1,0.774
humerus,male,sd,0.0000157,1,0.77
humerus,male,sd,0.0000183,1,0.765
humerus,male,sd,0.0000199,1,0.761
humerus,male,sd,0.0000244,1,0.757
humerus,male,sd,0.0000286,1,0.752
humerus,male,sd,0.0000355,1,0.748
humerus,male,sd,0.0000418,1,0.743
humerus,male,sd,0.0000441,1,0.739
humerus,male,sd,0.0000459,1,0.735
humerus,male,sd,0.0000479,1,0.73
humerus,male,sd,0.000051,1,0.726
humerus,male,sd,0.0000527,1,0.722
humerus,male,sd,0.0000539,1,0.717
humerus,male,sd,0.0000622,1,0.713
humerus,male,sd,0.0000706,1,0.709
humerus,male,sd,0.0000725,1,0.704
humerus,male,sd,0.0000756,1,0.7
humerus,male,sd,0.0000833,1,0.696
humerus,male,sd,0.0001234,1,0.691
humerus,male,sd,0.0001622,1,0.687
humerus,male,sd,0.0001671,1,0.683
humerus,male,sd,0.0001789,1,0.678
humerus,male,sd,0.0002035,1,0.674
humerus,male,sd,0.0002175,1,0.67
humerus,male,sd,0.000223,1,0.665
humerus,male,sd,0.0002367,1,0.661
humerus,male,sd,0.000264,1,0.657
humerus,male,sd,0.0003214,1,0.652
humerus,male,sd,0.0003679,1,0.648
humerus,male,sd,0.0004663,1,0.643
humerus,male,sd,0.000568,1,0.639
humerus,male,sd,0.0006102,1,0.635
humerus,male,sd,0.0006601,1,0.63
humerus,male,sd,0.0006872,1,0.626
humerus,male,sd,0.0006979,1,0.622
humerus,male,sd,0.000707,1,0.617
humerus,male,sd,0.000731,1,0.613
humerus,male,sd,0.0007636,1,0.609
humerus,male,sd,0.0007797,1,0.604
humerus,male,sd,0.0008171,1,0.6
humerus,male,sd,0.000888,1,0.596
humerus,male,sd,0.0009632,1,0.591
humerus,male,sd,0.0010602,1,0.587
humerus,male,sd,0.0012456,1,0.583
humerus,male,sd,0.0013829,1,0.578
humerus,male,sd,0.0014479,1,0.574
humerus,male,sd,0.0015246,1,0.57
humerus,male,sd,0.0015984,1,0.565
humerus,male,sd,0.0016706,1,0.561
humerus,male,sd,0.0017797,1,0.557
humerus,male,sd,0.0019162,1,0.552
humerus,male,sd,0.0019899,1,0.548
humerus,male,sd,0.0022059,1,0.543
humerus,male,sd,0.0027308,1,0.539
humerus,male,sd,0.0031841,1,0.535
humerus,male,sd,0.0033393,1,0.53
humerus,male,sd,0.0033949,1,0.526
humerus,male,sd,0.0034863,1,0.522
humerus,male,sd,0.0039745,1,0.517
humerus,male,sd,0.004475,1,0.513
humerus,male,sd,0.0047569,1,0.509
humerus,male,sd,0.0051767,1,0.504
humerus,male,sd,0.0054429,1,0.5
humerus,male,sd,0.0057185,1,0.496
humerus,male,sd,0.006087,1,0.491
humerus,male,sd,0.0063595,1,0.487
humerus,male,sd,0.0065408,1,0.483
humerus,male,sd,0.0068506,1,0.474
humerus,male,sd,0.0071641,1,0.47
humerus,male,sd,0.0072142,1,0.465
humerus,male,sd,0.0074142,1,0.461
humerus,male,sd,0.0081204,1,0.457
humerus,male,sd,0.0090108,1,0.452
humerus,male,sd,0.0098827,1,0.448
humerus,male,sd,0.0104463,0.987,0.448
humerus,male,sd,0.0106586,0.987,0.443
humerus,male,sd,0.0108228,0.987,0.439
humerus,male,sd,0.0111123,0.987,0.435
humerus,male,sd,0.012004,0.987,0.43
humerus,male,sd,0.0130453,0.987,0.426
humerus,male,sd,0.013462,0.987,0.422
humerus,male,sd,0.0138265,0.987,0.417
humerus,male,sd,0.0143073,0.974,0.417
humerus,male,sd,0.0145036,0.974,0.413
humerus,male,sd,0.0146795,0.974,0.409
humerus,male,sd,0.0149469,0.974,0.404
humerus,male,sd,0.0159889,0.974,0.4
humerus,male,sd,0.017147,0.962,0.4
humerus,male,sd,0.0191435,0.962,0.396
humerus,male,sd,0.0211029,0.962,0.391
humerus,male,sd,0.0217192,0.962,0.387
humerus,male,sd,0.0226375,0.962,0.383
humerus,male,sd,0.0240402,0.962,0.378
humerus,male,sd,0.0250314,0.962,0.374
humerus,male,sd,0.0252761,0.962,0.37
humerus,male,sd,0.0255381,0.962,0.365
humerus,male,sd,0.0277118,0.962,0.361
humerus,male,sd,0.0298258,0.962,0.357
humerus,male,sd,0.0300087,0.962,0.352
humerus,male,sd,0.0302769,0.962,0.348
humerus,male,sd,0.0315272,0.962,0.343
humerus,male,sd,0.0337168,0.962,0.339
humerus,male,sd,0.0367504,0.962,0.335
humerus,male,sd,0.0394441,0.962,0.33
humerus,male,sd,0.0402983,0.962,0.326
humerus,male,sd,0.0413916,0.962,0.322
humerus,male,sd,0.0439249,0.962,0.317
humerus,male,sd,0.045812,0.962,0.313
humerus,male,sd,0.0482631,0.962,0.309
humerus,male,sd,0.0504165,0.962,0.304
humerus,male,sd,0.051591,0.962,0.3
humerus,male,sd,0.0529187,0.962,0.296
humerus,male,sd,0.0537224,0.949,0.296
humerus,male,sd,0.0543339,0.949,0.291
humerus,male,sd,0.0544085,0.949,0.287
humerus,male,sd,0.0573839,0.949,0.283
humerus,male,sd,0.062516,0.949,0.278
humerus,male,sd,0.0654491,0.936,0.278
humerus,male,sd,0.0667783,0.936,0.274
humerus,male,sd,0.0674585,0.936,0.27
humerus,male,sd,0.0696303,0.936,0.265
humerus,male,sd,0.0719044,0.936,0.261
humerus,male,sd,0.0730722,0.936,0.257
humerus,male,sd,0.0742201,0.936,0.252
humerus,male,sd,0.0758937,0.936,0.248
humerus,male,sd,0.0804685,0.936,0.243
humerus,male,sd,0.0840283,0.936,0.239
humerus,male,sd,0.0848318,0.936,0.235
humerus,male,sd,0.0875675,0.936,0.23
humerus,male,sd,0.0908507,0.936,0.226
humerus,male,sd,0.0938708,0.936,0.222
humerus,male,sd,0.0979323,0.936,0.217
humerus,male,sd,0.1052456,0.936,0.213
humerus,male,sd,0.1109581,0.936,0.209
humerus,male,sd,0.1136443,0.936,0.204
humerus,male,sd,0.1166304,0.936,0.2
humerus,male,sd,0.11927,0.936,0.196
humerus,male,sd,0.122957,0.936,0.191
humerus,male,sd,0.1261091,0.936,0.187
humerus,male,sd,0.1309705,0.923,0.187
humerus,male,sd,0.1455197,0.923,0.183
humerus,male,sd,0.1574977,0.91,0.183
humerus,male,sd,0.1618943,0.91,0.178
humerus,male,sd,0.170955,0.91,0.174
humerus,male,sd,0.1764654,0.897,0.174
humerus,male,sd,0.183312,0.885,0.174
humerus,male,sd,0.1915229,0.885,0.17
humerus,male,sd,0.2061475,0.885,0.165
humerus,male,sd,0.2246085,0.885,0.161
humerus,male,sd,0.2385797,0.872,0.161
humerus,male,sd,0.2478139,0.872,0.157
humerus,male,sd,0.2595259,0.872,0.152
humerus,male,sd,0.2724456,0.872,0.148
humerus,male,sd,0.2766428,0.872,0.143
humerus,male,sd,0.2865106,0.872,0.139
humerus,male,sd,0.2940529,0.872,0.135
humerus,male,sd,0.294975,0.872,0.13
humerus,male,sd,0.2987641,0.872,0.122
humerus,male,sd,0.303785,0.872,0.117
humerus,male,sd,0.3118137,0.872,0.113
humerus,male,sd,0.323678,0.872,0.109
humerus,male,sd,0.332511,0.872,0.104
humerus,male,sd,0.33754,0.872,0.1
humerus,male,sd,0.3408736,0.872,0.096
humerus,male,sd,0.3468537,0.872,0.091
humerus,male,sd,0.3542474,0.872,0.087
humerus,male,sd,0.3653777,0.872,0.083
humerus,male,sd,0.3776109,0.872,0.078
humerus,male,sd,0.3817818,0.872,0.074
humerus,male,sd,0.386945,0.872,0.07
humerus,male,sd,0.3987167,0.872,0.065
humerus,male,sd,0.4094306,0.859,0.065
humerus,male,sd,0.4264589,0.846,0.065
humerus,male,sd,0.4423758,0.846,0.061
humerus,male,sd,0.4493419,0.846,0.057
humerus,male,sd,0.4567544,0.846,0.052
humerus,male,sd,0.4946373,0.846,0.048
humerus,male,sd,0.5316207,0.846,0.043
humerus,male,sd,0.533978,0.846,0.039
humerus,male,sd,0.538671,0.846,0.035
humerus,male,sd,0.5498111,0.846,0.03
humerus,male,sd,0.5723931,0.846,0.026
humerus,male,sd,0.5913209,0.833,0.026
humerus,male,sd,0.6012546,0.833,0.022
humerus,male,sd,0.6141606,0.821,0.022
humerus,male,sd,0.625111,0.821,0.017
humerus,male,sd,0.6428505,0.808,0.017
humerus,male,sd,0.6590234,0.795,0.017
humerus,male,sd,0.6640269,0.782,0.017
humerus,male,sd,0.6675509,0.769,0.017
humerus,male,sd,0.6737568,0.756,0.017
humerus,male,sd,0.6810851,0.744,0.017
humerus,male,sd,0.6878965,0.731,0.017
humerus,male,sd,0.697313,0.718,0.017
humerus,male,sd,0.7077251,0.718,0.013
humerus,male,sd,0.7372706,0.705,0.013
humerus,male,sd,0.770075,0.692,0.013
humerus,male,sd,0.7837869,0.679,0.013
humerus,male,sd,0.7896203,0.667,0.013
humerus,male,sd,0.791549,0.654,0.013
humerus,male,sd,0.7934375,0.654,0.009
humerus,male,sd,0.798033,0.641,0.009
humerus,male,sd,0.8076193,0.628,0.009
humerus,male,sd,0.8137044,0.615,0.009
humerus,male,sd,0.8175943,0.603,0.009
humerus,male,sd,0.8217409,0.59,0.009
humerus,male,sd,0.8236447,0.577,0.009
humerus,male,sd,0.8245808,0.564,0.009
humerus,male,sd,0.8261831,0.551,0.009
humerus,male,sd,0.8303518,0.538,0.009
humerus,male,sd,0.8335536,0.526,0.009
humerus,male,sd,0.8354353,0.526,0.004
humerus,male,sd,0.8411445,0.513,0.004
humerus,male,sd,0.8511428,0.5,0.004
humerus,male,sd,0.8574798,0.487,0.004
humerus,male,sd,0.8601926,0.474,0.004
humerus,male,sd,0.8625637,0.462,0.004
humerus,male,sd,0.8628808,0.449,0.004
humerus,male,sd,0.8643453,0.449,0
humerus,male,sd,0.8696728,0.436,0
humerus,male,sd,0.8761263,0.423,0
humerus,male,sd,0.8804438,0.41,0
humerus,male,sd,0.8832302,0.397,0
humerus,male,sd,0.8866115,0.385,0
humerus,male,sd,0.8902049,0.372,0
humerus,male,sd,0.8957305,0.359,0
humerus,male,sd,0.9002573,0.346,0
humerus,male,sd,0.9009559,0.333,0
humerus,male,sd,0.9023492,0.321,0
humerus,male,sd,0.9040937,0.308,0
humerus,male,sd,0.9051846,0.295,0
humerus,male,sd,0.9070109,0.282,0
humerus,male,sd,0.909136,0.269,0
humerus,male,sd,0.912494,0.256,0
humerus,male,sd,0.9156142,0.244,0
humerus,male,sd,0.9159885,0.231,0
humerus,male,sd,0.9175903,0.218,0
humerus,male,sd,0.9209174,0.205,0
humerus,male,sd,0.9255474,0.192,0
humerus,male,sd,0.9311162,0.179,0
humerus,male,sd,0.934194,0.167,0
humerus,male,sd,0.9349022,0.154,0
humerus,male,sd,0.9379426,0.141,0
humerus,male,sd,0.9439324,0.128,0
humerus,male,sd,0.9478729,0.115,0
humerus,male,sd,0.9497125,0.103,0
humerus,male,sd,0.954568,0.09,0
humerus,male,sd,0.9607992,0.077,0
humerus,male,sd,0.9669687,0.064,0
humerus,male,sd,0.9705597,0.051,0
humerus,male,sd,0.9709538,0.038,0
humerus,male,sd,0.9744253,0.026,0
humerus,male,sd,0.9778004,0.013,0
humerus,male,sd,1,0,0
humerus,male,both,0,1,1
humerus,male,both,0,1,0.996
humerus,male,both,0,1,0.991
humerus,male,both,0,1,0.987
humerus,male,both,0,1,0.983
humerus,male,both,0,1,0.974
humerus,male,both,0,1,0.97
humerus,male,both,0,1,0.965
humerus,male,both,0,1,0.961
humerus,male,both,0,1,0.957
humerus,male,both,0,1,0.952
humerus,male,both,0,1,0.948
humerus,male,both,0,1,0.943
humerus,male,both,0,1,0.939
humerus,male,both,0,1,0.935
humerus,male,both,0,1,0.93
humerus,male,both,0,1,0.926
humerus,male,both,0,1,0.922
humerus,male,both,0,1,0.917
humerus,male,both,0,1,0.913
humerus,male,both,0,1,0.909
humerus,male,both,0,1,0.904
humerus,male,both,0,1,0.9
humerus,male,both,0,1,0.896
humerus,male,both,0,1,0.891
humerus,male,both,0,1,0.887
humerus,male,both,0,1,0.883
humerus,male,both,0,1,0.878
humerus,male,both,0,1,0.874
humerus,male,both,0,1,0.87
humerus,male,both,0,1,0.865
humerus,male,both,0,1,0.861
humerus,male,both,0,1,0.857
humerus,male,both,0,1,0.852
humerus,male,both,0,1,0.848
humerus,male,both,0,1,0.843
humerus,male,both,0,1,0.839
humerus,male,both,0.0000001,1,0.835
humerus,male,both,0.0000001,1,0.83
humerus,male,both,0.0000001,1,0.826
humerus,male,both,0.0000001,1,0.822
humerus,male,both,0.0000001,1,0.813
humerus,male,both,0.0000001,1,0.809
humerus,male,both,0.0000001,1,0.8
humerus,male,both,0.0000002,1,0.796
humerus,male,both,0.0000002,1,0.791
humerus,male,both,0.0000002,1,0.787
humerus,male,both,0.0000002,1,0.783
humerus,male,both,0.0000003,1,0.778
humerus,male,both,0.0000004,1,0.774
humerus,male,both,0.0000005,1,0.77
humerus,male,both,0.0000006,1,0.765
humerus,male,both,0.0000007,1,0.761
humerus,male,both,0.0000007,1,0.757
humerus,male,both,0.0000008,1,0.752
humerus,male,both,0.000001,1,0.748
humerus,male,both,0.000001,1,0.743
humerus,male,both,0.0000011,1,0.739
