bone,gender,type,probability,sensitivity,specificity
femur,male,mean,.0000000 ,1.000 ,1.000 
femur,male,mean,.0000000 ,1.000 ,.990 
femur,male,mean,.0000000 ,1.000 ,.980 
femur,male,mean,.0000000 ,1.000 ,.969 
femur,male,mean,.0000000 ,1.000 ,.959 
femur,male,mean,.0000000 ,1.000 ,.949 
femur,male,mean,.0000000 ,1.000 ,.939 
femur,male,mean,.0000000 ,1.000 ,.929 
femur,male,mean,.0000000 ,1.000 ,.918 
femur,male,mean,.0000000 ,1.000 ,.908 
femur,male,mean,.0000000 ,1.000 ,.898 
femur,male,mean,.0000000 ,1.000 ,.888 
femur,male,mean,.0000000 ,1.000 ,.878 
femur,male,mean,.0000000 ,1.000 ,.867 
femur,male,mean,.0000000 ,1.000 ,.857 
femur,male,mean,.0000000 ,1.000 ,.847 
femur,male,mean,.0000000 ,1.000 ,.837 
femur,male,mean,.0000000 ,1.000 ,.827 
femur,male,mean,.0000000 ,1.000 ,.816 
femur,male,mean,.0000000 ,1.000 ,.806 
femur,male,mean,.0000000 ,1.000 ,.796 
femur,male,mean,.0000000 ,1.000 ,.786 
femur,male,mean,.0000000 ,1.000 ,.776 
femur,male,mean,.0000000 ,1.000 ,.765 
femur,male,mean,.0000000 ,1.000 ,.755 
femur,male,mean,.0000000 ,1.000 ,.745 
femur,male,mean,.0000001 ,1.000 ,.735 
femur,male,mean,.0000001 ,1.000 ,.724 
femur,male,mean,.0000001 ,1.000 ,.714 
femur,male,mean,.0000001 ,1.000 ,.704 
femur,male,mean,.0000001 ,1.000 ,.694 
femur,male,mean,.0000002 ,1.000 ,.684 
femur,male,mean,.0000002 ,1.000 ,.673 
femur,male,mean,.0000002 ,1.000 ,.663 
femur,male,mean,.0000002 ,1.000 ,.653 
femur,male,mean,.0000003 ,1.000 ,.643 
femur,male,mean,.0000003 ,1.000 ,.633 
femur,male,mean,.0000004 ,1.000 ,.622 
femur,male,mean,.0000007 ,1.000 ,.612 
femur,male,mean,.0000009 ,1.000 ,.602 
femur,male,mean,.0000014 ,1.000 ,.592 
femur,male,mean,.0000022 ,1.000 ,.582 
femur,male,mean,.0000025 ,1.000 ,.571 
femur,male,mean,.0000027 ,1.000 ,.561 
femur,male,mean,.0000030 ,1.000 ,.551 
femur,male,mean,.0000032 ,1.000 ,.541 
femur,male,mean,.0000033 ,1.000 ,.531 
femur,male,mean,.0000042 ,1.000 ,.520 
femur,male,mean,.0000050 ,1.000 ,.510 
femur,male,mean,.0000057 ,1.000 ,.500 
femur,male,mean,.0000067 ,1.000 ,.490 
femur,male,mean,.0000109 ,1.000 ,.480 
femur,male,mean,.0000272 ,1.000 ,.469 
femur,male,mean,.0000491 ,1.000 ,.459 
femur,male,mean,.0000602 ,1.000 ,.449 
femur,male,mean,.0001484 ,1.000 ,.439 
femur,male,mean,.0002540 ,1.000 ,.429 
femur,male,mean,.0002955 ,1.000 ,.418 
femur,male,mean,.0003831 ,1.000 ,.408 
femur,male,mean,.0005251 ,1.000 ,.398 
femur,male,mean,.0006388 ,1.000 ,.388 
femur,male,mean,.0006863 ,1.000 ,.378 
femur,male,mean,.0007061 ,1.000 ,.367 
femur,male,mean,.0008385 ,1.000 ,.357 
femur,male,mean,.0010462 ,1.000 ,.347 
femur,male,mean,.0012603 ,1.000 ,.337 
femur,male,mean,.0015270 ,1.000 ,.327 
femur,male,mean,.0018127 ,1.000 ,.316 
femur,male,mean,.0020253 ,1.000 ,.306 
femur,male,mean,.0021127 ,1.000 ,.296 
femur,male,mean,.0021393 ,1.000 ,.286 
femur,male,mean,.0022393 ,1.000 ,.276 
femur,male,mean,.0027816 ,1.000 ,.265 
femur,male,mean,.0033603 ,1.000 ,.255 
femur,male,mean,.0036100 ,1.000 ,.245 
femur,male,mean,.0039716 ,1.000 ,.235 
femur,male,mean,.0042508 ,1.000 ,.224 
femur,male,mean,.0049241 ,1.000 ,.214 
femur,male,mean,.0057581 ,1.000 ,.204 
femur,male,mean,.0064126 ,1.000 ,.194 
femur,male,mean,.0074095 ,1.000 ,.184 
femur,male,mean,.0092198 ,1.000 ,.173 
femur,male,mean,.0200288 ,1.000 ,.163 
femur,male,mean,.0310202 ,1.000 ,.153 
femur,male,mean,.0387617 ,1.000 ,.143 
femur,male,mean,.0462419 ,1.000 ,.133 
femur,male,mean,.0475122 ,1.000 ,.122 
femur,male,mean,.0503286 ,1.000 ,.112 
femur,male,mean,.0549893 ,1.000 ,.102 
femur,male,mean,.0583380 ,1.000 ,.092 
femur,male,mean,.0677028 ,1.000 ,.082 
femur,male,mean,.0759959 ,1.000 ,.071 
femur,male,mean,.0852700 ,1.000 ,.061 
femur,male,mean,.1540138 ,1.000 ,.051 
femur,male,mean,.2452498 ,1.000 ,.041 
femur,male,mean,.3031440 ,1.000 ,.031 
femur,male,mean,.3424082 ,1.000 ,.020 
femur,male,mean,.4101172 ,.977 ,.020 
femur,male,mean,.4929266 ,.955 ,.020 
femur,male,mean,.5878276 ,.932 ,.020 
femur,male,mean,.7240066 ,.932 ,.010 
femur,male,mean,.8047605 ,.909 ,.010 
femur,male,mean,.8223660 ,.886 ,.010 
femur,male,mean,.8363649 ,.864 ,.010 
femur,male,mean,.8476104 ,.841 ,.010 
femur,male,mean,.8875180 ,.818 ,.010 
femur,male,mean,.9274568 ,.795 ,.010 
femur,male,mean,.9402242 ,.773 ,.010 
femur,male,mean,.9504873 ,.750 ,.010 
femur,male,mean,.9531175 ,.727 ,.010 
femur,male,mean,.9557325 ,.705 ,.010 
femur,male,mean,.9584290 ,.682 ,.010 
femur,male,mean,.9677767 ,.659 ,.010 
femur,male,mean,.9761138 ,.636 ,.010 
femur,male,mean,.9785749 ,.614 ,.010 
femur,male,mean,.9801454 ,.591 ,.010 
femur,male,mean,.9803913 ,.568 ,.010 
femur,male,mean,.9806420 ,.545 ,.010 
femur,male,mean,.9825546 ,.523 ,.010 
femur,male,mean,.9855185 ,.500 ,.010 
femur,male,mean,.9867514 ,.477 ,.010 
femur,male,mean,.9879978 ,.455 ,.010 
femur,male,mean,.9894657 ,.432 ,.010 
femur,male,mean,.9903461 ,.409 ,.010 
femur,male,mean,.9922381 ,.386 ,.010 
femur,male,mean,.9936709 ,.364 ,.010 
femur,male,mean,.9939033 ,.341 ,.010 
femur,male,mean,.9941418 ,.318 ,.010 
femur,male,mean,.9945063 ,.295 ,.010 
femur,male,mean,.9952397 ,.273 ,.010 
femur,male,mean,.9958819 ,.250 ,.010 
femur,male,mean,.9961032 ,.227 ,.010 
femur,male,mean,.9962098 ,.205 ,.010 
femur,male,mean,.9964196 ,.182 ,.010 
femur,male,mean,.9965327 ,.159 ,.010 
femur,male,mean,.9965394 ,.136 ,.010 
femur,male,mean,.9966067 ,.136 ,.000 
femur,male,mean,.9967039 ,.114 ,.000 
femur,male,mean,.9967944 ,.091 ,.000 
femur,male,mean,.9969693 ,.068 ,.000 
femur,male,mean,.9974416 ,.045 ,.000 
femur,male,mean,.9981199 ,.023 ,.000 
femur,male,mean,1,.000 ,.000 
femur,male,sd,.0000000 ,1.000 ,1.000 
femur,male,sd,.0000002 ,1.000 ,.990 
femur,male,sd,.0000006 ,1.000 ,.980 
femur,male,sd,.0000018 ,.977 ,.980 
femur,male,sd,.0000042 ,.977 ,.969 
femur,male,sd,.0000059 ,.977 ,.959 
femur,male,sd,.0000089 ,.977 ,.949 
femur,male,sd,.0000116 ,.977 ,.939 
femur,male,sd,.0000118 ,.977 ,.929 
femur,male,sd,.0000131 ,.977 ,.918 
femur,male,sd,.0000148 ,.977 ,.908 
femur,male,sd,.0000162 ,.977 ,.898 
femur,male,sd,.0000189 ,.977 ,.888 
femur,male,sd,.0000216 ,.977 ,.878 
femur,male,sd,.0000235 ,.977 ,.867 
femur,male,sd,.0000265 ,.977 ,.857 
femur,male,sd,.0000307 ,.977 ,.847 
femur,male,sd,.0000364 ,.977 ,.837 
femur,male,sd,.0000412 ,.977 ,.827 
femur,male,sd,.0000491 ,.977 ,.816 
femur,male,sd,.0000577 ,.977 ,.806 
femur,male,sd,.0000600 ,.977 ,.796 
femur,male,sd,.0000612 ,.977 ,.786 
femur,male,sd,.0000625 ,.977 ,.776 
femur,male,sd,.0000636 ,.977 ,.765 
femur,male,sd,.0000668 ,.977 ,.755 
femur,male,sd,.0000704 ,.977 ,.745 
femur,male,sd,.0000729 ,.977 ,.735 
femur,male,sd,.0000757 ,.977 ,.724 
femur,male,sd,.0000890 ,.977 ,.714 
femur,male,sd,.0001036 ,.977 ,.704 
femur,male,sd,.0001171 ,.977 ,.694 
femur,male,sd,.0001320 ,.977 ,.684 
femur,male,sd,.0001395 ,.977 ,.673 
femur,male,sd,.0001591 ,.977 ,.663 
femur,male,sd,.0002013 ,.977 ,.653 
femur,male,sd,.0002342 ,.977 ,.643 
femur,male,sd,.0002414 ,.977 ,.633 
femur,male,sd,.0002432 ,.977 ,.622 
femur,male,sd,.0002697 ,.977 ,.612 
femur,male,sd,.0005348 ,.977 ,.602 
femur,male,sd,.0008146 ,.977 ,.592 
femur,male,sd,.0008696 ,.977 ,.582 
femur,male,sd,.0009607 ,.977 ,.571 
femur,male,sd,.0010627 ,.977 ,.561 
femur,male,sd,.0011735 ,.977 ,.551 
femur,male,sd,.0013298 ,.977 ,.541 
femur,male,sd,.0015364 ,.977 ,.531 
femur,male,sd,.0019397 ,.977 ,.520 
femur,male,sd,.0023082 ,.977 ,.510 
femur,male,sd,.0024783 ,.977 ,.500 
femur,male,sd,.0026243 ,.977 ,.490 
femur,male,sd,.0027862 ,.977 ,.480 
femur,male,sd,.0042392 ,.977 ,.469 
femur,male,sd,.0072540 ,.977 ,.459 
femur,male,sd,.0092229 ,.977 ,.449 
femur,male,sd,.0113244 ,.977 ,.439 
femur,male,sd,.0155153 ,.977 ,.429 
femur,male,sd,.0186875 ,.977 ,.418 
femur,male,sd,.0214425 ,.977 ,.408 
femur,male,sd,.0247556 ,.977 ,.398 
femur,male,sd,.0286296 ,.977 ,.388 
femur,male,sd,.0314076 ,.977 ,.378 
femur,male,sd,.0328676 ,.977 ,.367 
femur,male,sd,.0396090 ,.977 ,.357 
femur,male,sd,.0458147 ,.977 ,.347 
femur,male,sd,.0470430 ,.977 ,.337 
femur,male,sd,.0483548 ,.977 ,.327 
femur,male,sd,.0519389 ,.977 ,.316 
femur,male,sd,.0554343 ,.977 ,.306 
femur,male,sd,.0571991 ,.977 ,.296 
femur,male,sd,.0591631 ,.977 ,.286 
femur,male,sd,.0619944 ,.977 ,.276 
femur,male,sd,.0646983 ,.977 ,.265 
femur,male,sd,.0662363 ,.977 ,.255 
femur,male,sd,.0731945 ,.977 ,.245 
femur,male,sd,.0889215 ,.977 ,.235 
femur,male,sd,.1075246 ,.977 ,.224 
femur,male,sd,.1183154 ,.977 ,.214 
femur,male,sd,.1246765 ,.977 ,.204 
femur,male,sd,.1337979 ,.977 ,.194 
femur,male,sd,.1414142 ,.977 ,.184 
femur,male,sd,.1450086 ,.977 ,.173 
femur,male,sd,.1531155 ,.977 ,.163 
femur,male,sd,.1625241 ,.977 ,.153 
femur,male,sd,.1693355 ,.977 ,.143 
femur,male,sd,.1995679 ,.977 ,.133 
femur,male,sd,.2334961 ,.977 ,.122 
femur,male,sd,.2425737 ,.977 ,.112 
femur,male,sd,.2639132 ,.977 ,.102 
femur,male,sd,.3024127 ,.977 ,.092 
femur,male,sd,.3201912 ,.977 ,.082 
femur,male,sd,.3339938 ,.977 ,.071 
femur,male,sd,.3531413 ,.977 ,.061 
femur,male,sd,.3597022 ,.977 ,.051 
femur,male,sd,.3726139 ,.977 ,.041 
femur,male,sd,.4285489 ,.977 ,.031 
femur,male,sd,.4727496 ,.977 ,.020 
femur,male,sd,.5307407 ,.955 ,.020 
femur,male,sd,.5887186 ,.932 ,.020 
femur,male,sd,.6368158 ,.909 ,.020 
femur,male,sd,.6851838 ,.886 ,.020 
femur,male,sd,.6885818 ,.864 ,.020 
femur,male,sd,.7124530 ,.864 ,.010 
femur,male,sd,.7365780 ,.841 ,.010 
femur,male,sd,.7460006 ,.818 ,.010 
femur,male,sd,.7771094 ,.795 ,.010 
femur,male,sd,.8041981 ,.773 ,.010 
femur,male,sd,.8114269 ,.750 ,.010 
femur,male,sd,.8184383 ,.727 ,.010 
femur,male,sd,.8217942 ,.705 ,.010 
femur,male,sd,.8231741 ,.682 ,.010 
femur,male,sd,.8299749 ,.659 ,.010 
femur,male,sd,.8420151 ,.636 ,.010 
femur,male,sd,.8537014 ,.614 ,.010 
femur,male,sd,.8609752 ,.591 ,.010 
femur,male,sd,.8660612 ,.568 ,.010 
femur,male,sd,.8725288 ,.545 ,.010 
femur,male,sd,.8819070 ,.523 ,.010 
femur,male,sd,.8908740 ,.500 ,.010 
femur,male,sd,.8964491 ,.477 ,.010 
femur,male,sd,.9007764 ,.455 ,.010 
femur,male,sd,.9020352 ,.432 ,.010 
femur,male,sd,.9058596 ,.409 ,.010 
femur,male,sd,.9094162 ,.386 ,.010 
femur,male,sd,.9116231 ,.364 ,.010 
femur,male,sd,.9134563 ,.341 ,.010 
femur,male,sd,.9153828 ,.318 ,.010 
femur,male,sd,.9180671 ,.295 ,.010 
femur,male,sd,.9208176 ,.273 ,.010 
femur,male,sd,.9228197 ,.250 ,.010 
femur,male,sd,.9229185 ,.250 ,.000 
femur,male,sd,.9267698 ,.227 ,.000 
femur,male,sd,.9306703 ,.205 ,.000 
femur,male,sd,.9316187 ,.182 ,.000 
femur,male,sd,.9326756 ,.159 ,.000 
femur,male,sd,.9358868 ,.136 ,.000 
femur,male,sd,.9394611 ,.114 ,.000 
femur,male,sd,.9413686 ,.091 ,.000 
femur,male,sd,.9433134 ,.068 ,.000 
femur,male,sd,.9452276 ,.045 ,.000 
femur,male,sd,.9502735 ,.023 ,.000 
femur,male,sd,1,.000 ,.000 
femur,male,both,.0000000 ,1.000 ,1.000 
femur,male,both,.0000000 ,1.000 ,.990 
femur,male,both,.0000000 ,1.000 ,.980 
femur,male,both,.0000000 ,1.000 ,.969 
femur,male,both,.0000000 ,1.000 ,.959 
femur,male,both,.0000000 ,1.000 ,.949 
femur,male,both,.0000000 ,1.000 ,.939 
femur,male,both,.0000000 ,1.000 ,.929 
femur,male,both,.0000000 ,1.000 ,.918 
femur,male,both,.0000000 ,1.000 ,.908 
femur,male,both,.0000000 ,1.000 ,.898 
femur,male,both,.0000000 ,1.000 ,.888 
femur,male,both,.0000000 ,1.000 ,.878 
femur,male,both,.0000000 ,1.000 ,.867 
femur,male,both,.0000000 ,1.000 ,.857 
femur,male,both,.0000000 ,1.000 ,.847 
femur,male,both,.0000000 ,1.000 ,.837 
femur,male,both,.0000000 ,1.000 ,.827 
femur,male,both,.0000000 ,1.000 ,.816 
femur,male,both,.0000000 ,1.000 ,.806 
femur,male,both,.0000000 ,1.000 ,.796 
femur,male,both,.0000000 ,1.000 ,.786 
femur,male,both,.0000000 ,1.000 ,.776 
femur,male,both,.0000000 ,1.000 ,.765 
femur,male,both,.0000000 ,1.000 ,.755 
femur,male,both,.0000000 ,1.000 ,.745 
femur,male,both,.0000000 ,1.000 ,.735 
femur,male,both,.0000001 ,1.000 ,.724 
femur,male,both,.0000001 ,1.000 ,.714 
femur,male,both,.0000001 ,1.000 ,.704 
femur,male,both,.0000001 ,1.000 ,.694 
femur,male,both,.0000001 ,1.000 ,.684 
femur,male,both,.0000001 ,1.000 ,.673 
femur,male,both,.0000002 ,1.000 ,.663 
femur,male,both,.0000002 ,1.000 ,.653 
femur,male,both,.0000002 ,1.000 ,.643 
femur,male,both,.0000002 ,1.000 ,.633 
femur,male,both,.0000003 ,1.000 ,.622 
femur,male,both,.0000005 ,1.000 ,.612 
femur,male,both,.0000007 ,1.000 ,.602 
femur,male,both,.0000011 ,1.000 ,.592 
femur,male,both,.0000017 ,1.000 ,.582 
femur,male,both,.0000021 ,1.000 ,.571 
femur,male,both,.0000023 ,1.000 ,.561 
femur,male,both,.0000026 ,1.000 ,.551 
femur,male,both,.0000030 ,1.000 ,.541 
femur,male,both,.0000032 ,1.000 ,.531 
femur,male,both,.0000033 ,1.000 ,.520 
femur,male,both,.0000039 ,1.000 ,.510 
femur,male,both,.0000052 ,1.000 ,.500 
femur,male,both,.0000062 ,1.000 ,.490 
femur,male,both,.0000095 ,1.000 ,.480 
femur,male,both,.0000259 ,1.000 ,.469 
femur,male,both,.0000494 ,1.000 ,.459 
femur,male,both,.0000642 ,1.000 ,.449 
femur,male,both,.0001691 ,1.000 ,.439 
femur,male,both,.0002718 ,1.000 ,.429 
femur,male,both,.0002854 ,1.000 ,.418 
femur,male,both,.0003710 ,1.000 ,.408 
femur,male,both,.0005053 ,1.000 ,.398 
femur,male,both,.0006296 ,1.000 ,.388 
femur,male,both,.0007137 ,1.000 ,.378 
femur,male,both,.0007750 ,1.000 ,.367 
femur,male,both,.0009036 ,1.000 ,.357 
femur,male,both,.0010696 ,1.000 ,.347 
femur,male,both,.0013604 ,1.000 ,.337 
femur,male,both,.0017320 ,1.000 ,.327 
femur,male,both,.0020352 ,1.000 ,.316 
femur,male,both,.0021794 ,1.000 ,.306 
femur,male,both,.0021946 ,1.000 ,.296 
femur,male,both,.0022142 ,1.000 ,.286 
femur,male,both,.0022257 ,1.000 ,.276 
femur,male,both,.0027486 ,1.000 ,.265 
femur,male,both,.0033224 ,1.000 ,.255 
femur,male,both,.0036182 ,1.000 ,.245 
femur,male,both,.0040342 ,1.000 ,.235 
femur,male,both,.0044722 ,1.000 ,.224 
femur,male,both,.0050516 ,1.000 ,.214 
femur,male,both,.0059196 ,1.000 ,.204 
femur,male,both,.0068542 ,1.000 ,.194 
femur,male,both,.0074041 ,1.000 ,.184 
femur,male,both,.0094766 ,1.000 ,.173 
femur,male,both,.0179795 ,1.000 ,.163 
femur,male,both,.0289683 ,1.000 ,.153 
femur,male,both,.0351684 ,1.000 ,.143 
femur,male,both,.0422619 ,1.000 ,.133 
femur,male,both,.0488421 ,1.000 ,.122 
femur,male,both,.0536154 ,1.000 ,.112 
femur,male,both,.0597614 ,1.000 ,.102 
femur,male,both,.0632250 ,1.000 ,.092 
femur,male,both,.0734582 ,1.000 ,.082 
femur,male,both,.0832275 ,1.000 ,.071 
femur,male,both,.0918503 ,1.000 ,.061 
femur,male,both,.1144006 ,1.000 ,.051 
femur,male,both,.1685470 ,1.000 ,.041 
femur,male,both,.2767120 ,1.000 ,.031 
femur,male,both,.3636869 ,1.000 ,.020 
femur,male,both,.4356643 ,.977 ,.020 
femur,male,both,.5088696 ,.955 ,.020 
femur,male,both,.6040917 ,.932 ,.020 
femur,male,both,.7422295 ,.932 ,.010 
femur,male,both,.8156865 ,.909 ,.010 
femur,male,both,.8364897 ,.886 ,.010 
femur,male,both,.8509394 ,.864 ,.010 
femur,male,both,.8583525 ,.841 ,.010 
femur,male,both,.8788613 ,.818 ,.010 
femur,male,both,.9141399 ,.795 ,.010 
femur,male,both,.9331026 ,.773 ,.010 
femur,male,both,.9439250 ,.750 ,.010 
femur,male,both,.9542793 ,.727 ,.010 
femur,male,both,.9566002 ,.705 ,.010 
femur,male,both,.9589841 ,.682 ,.010 
femur,male,both,.9619615 ,.659 ,.010 
femur,male,both,.9705988 ,.636 ,.010 
femur,male,both,.9781482 ,.614 ,.010 
femur,male,both,.9804540 ,.591 ,.010 
femur,male,both,.9818574 ,.568 ,.010 
femur,male,both,.9824051 ,.545 ,.010 
femur,male,both,.9840558 ,.523 ,.010 
femur,male,both,.9862668 ,.500 ,.010 
femur,male,both,.9874584 ,.477 ,.010 
femur,male,both,.9890804 ,.455 ,.010 
femur,male,both,.9904690 ,.432 ,.010 
femur,male,both,.9913010 ,.409 ,.010 
femur,male,both,.9930249 ,.386 ,.010 
femur,male,both,.9941174 ,.364 ,.010 
femur,male,both,.9943082 ,.341 ,.010 
femur,male,both,.9945490 ,.318 ,.010 
femur,male,both,.9949020 ,.295 ,.010 
femur,male,both,.9955676 ,.273 ,.010 
femur,male,both,.9961827 ,.250 ,.010 
femur,male,both,.9964378 ,.227 ,.010 
femur,male,both,.9965643 ,.205 ,.010 
femur,male,both,.9967200 ,.182 ,.010 
femur,male,both,.9967599 ,.159 ,.010 
femur,male,both,.9967659 ,.136 ,.010 
femur,male,both,.9968455 ,.136 ,.000 
femur,male,both,.9969752 ,.114 ,.000 
femur,male,both,.9970810 ,.091 ,.000 
femur,male,both,.9972473 ,.068 ,.000 
femur,male,both,.9976744 ,.045 ,.000 
femur,male,both,.9982854 ,.023 ,.000 
femur,male,both,1,.000 ,.000 
tibia,male,mean,.0000000 ,1.000 ,1.000 
tibia,male,mean,.0000000 ,1.000 ,.990 
tibia,male,mean,.0000000 ,1.000 ,.980 
tibia,male,mean,.0000000 ,1.000 ,.970 
tibia,male,mean,.0000000 ,1.000 ,.960 
tibia,male,mean,.0000000 ,1.000 ,.950 
tibia,male,mean,.0000000 ,1.000 ,.940 
tibia,male,mean,.0000000 ,1.000 ,.930 
tibia,male,mean,.0000000 ,1.000 ,.920 
tibia,male,mean,.0000000 ,1.000 ,.910 
tibia,male,mean,.0000000 ,1.000 ,.900 
tibia,male,mean,.0000000 ,1.000 ,.890 
tibia,male,mean,.0000000 ,1.000 ,.880 
tibia,male,mean,.0000000 ,1.000 ,.870 
tibia,male,mean,.0000000 ,1.000 ,.860 
tibia,male,mean,.0000000 ,1.000 ,.850 
tibia,male,mean,.0000000 ,1.000 ,.840 
tibia,male,mean,.0000000 ,1.000 ,.830 
tibia,male,mean,.0000000 ,1.000 ,.820 
tibia,male,mean,.0000000 ,1.000 ,.810 
tibia,male,mean,.0000000 ,1.000 ,.800 
tibia,male,mean,.0000000 ,1.000 ,.790 
tibia,male,mean,.0000000 ,1.000 ,.780 
tibia,male,mean,.0000000 ,1.000 ,.770 
tibia,male,mean,.0000000 ,1.000 ,.760 
tibia,male,mean,.0000000 ,1.000 ,.750 
tibia,male,mean,.0000000 ,1.000 ,.740 
tibia,male,mean,.0000000 ,1.000 ,.730 
tibia,male,mean,.0000001 ,1.000 ,.720 
tibia,male,mean,.0000001 ,1.000 ,.710 
tibia,male,mean,.0000001 ,1.000 ,.700 
tibia,male,mean,.0000002 ,1.000 ,.690 
tibia,male,mean,.0000002 ,1.000 ,.680 
tibia,male,mean,.0000002 ,1.000 ,.670 
tibia,male,mean,.0000003 ,1.000 ,.660 
tibia,male,mean,.0000005 ,1.000 ,.650 
tibia,male,mean,.0000006 ,1.000 ,.640 
tibia,male,mean,.0000007 ,1.000 ,.630 
tibia,male,mean,.0000010 ,1.000 ,.620 
tibia,male,mean,.0000014 ,1.000 ,.610 
tibia,male,mean,.0000017 ,1.000 ,.600 
tibia,male,mean,.0000020 ,1.000 ,.590 
tibia,male,mean,.0000025 ,1.000 ,.580 
tibia,male,mean,.0000039 ,1.000 ,.570 
tibia,male,mean,.0000053 ,1.000 ,.560 
tibia,male,mean,.0000057 ,1.000 ,.550 
tibia,male,mean,.0000059 ,1.000 ,.540 
tibia,male,mean,.0000068 ,1.000 ,.530 
tibia,male,mean,.0000103 ,1.000 ,.520 
tibia,male,mean,.0000137 ,1.000 ,.510 
tibia,male,mean,.0000148 ,1.000 ,.500 
tibia,male,mean,.0000241 ,1.000 ,.490 
tibia,male,mean,.0000351 ,1.000 ,.480 
tibia,male,mean,.0000382 ,1.000 ,.470 
tibia,male,mean,.0000412 ,1.000 ,.460 
tibia,male,mean,.0000454 ,1.000 ,.450 
tibia,male,mean,.0000527 ,1.000 ,.440 
tibia,male,mean,.0000768 ,1.000 ,.430 
tibia,male,mean,.0001037 ,1.000 ,.420 
tibia,male,mean,.0001175 ,1.000 ,.410 
tibia,male,mean,.0001658 ,1.000 ,.400 
tibia,male,mean,.0002382 ,1.000 ,.390 
tibia,male,mean,.0003040 ,1.000 ,.380 
tibia,male,mean,.0004038 ,1.000 ,.370 
tibia,male,mean,.0004713 ,1.000 ,.360 
tibia,male,mean,.0005854 ,1.000 ,.350 
tibia,male,mean,.0007251 ,1.000 ,.340 
tibia,male,mean,.0009279 ,1.000 ,.330 
tibia,male,mean,.0011125 ,1.000 ,.320 
tibia,male,mean,.0011573 ,1.000 ,.310 
tibia,male,mean,.0012994 ,1.000 ,.300 
tibia,male,mean,.0014087 ,1.000 ,.290 
tibia,male,mean,.0020542 ,1.000 ,.280 
tibia,male,mean,.0028810 ,1.000 ,.270 
tibia,male,mean,.0036655 ,1.000 ,.260 
tibia,male,mean,.0047945 ,1.000 ,.250 
tibia,male,mean,.0054808 ,1.000 ,.240 
tibia,male,mean,.0058869 ,1.000 ,.230 
tibia,male,mean,.0061766 ,1.000 ,.220 
tibia,male,mean,.0067460 ,1.000 ,.210 
tibia,male,mean,.0081697 ,1.000 ,.200 
tibia,male,mean,.0103901 ,1.000 ,.190 
tibia,male,mean,.0120713 ,1.000 ,.180 
tibia,male,mean,.0147290 ,1.000 ,.170 
tibia,male,mean,.0172590 ,1.000 ,.160 
tibia,male,mean,.0177335 ,1.000 ,.150 
tibia,male,mean,.0230021 ,1.000 ,.140 
tibia,male,mean,.0282629 ,1.000 ,.130 
tibia,male,mean,.0300640 ,1.000 ,.120 
tibia,male,mean,.0333294 ,1.000 ,.110 
tibia,male,mean,.0469359 ,1.000 ,.100 
tibia,male,mean,.0738909 ,.978 ,.100 
tibia,male,mean,.0900471 ,.978 ,.090 
tibia,male,mean,.0932535 ,.978 ,.080 
tibia,male,mean,.0992913 ,.978 ,.070 
tibia,male,mean,.1575160 ,.978 ,.060 
tibia,male,mean,.2183280 ,.957 ,.060 
tibia,male,mean,.2253694 ,.957 ,.050 
tibia,male,mean,.2625176 ,.957 ,.040 
tibia,male,mean,.3174808 ,.957 ,.030 
tibia,male,mean,.3678489 ,.935 ,.030 
tibia,male,mean,.4418421 ,.935 ,.020 
tibia,male,mean,.4951822 ,.935 ,.010 
tibia,male,mean,.6786130 ,.935 ,.000 
tibia,male,mean,.8783665 ,.913 ,.000 
tibia,male,mean,.9404351 ,.891 ,.000 
tibia,male,mean,.9784437 ,.870 ,.000 
tibia,male,mean,.9858156 ,.848 ,.000 
tibia,male,mean,.9901517 ,.826 ,.000 
tibia,male,mean,.9910218 ,.804 ,.000 
tibia,male,mean,.9917737 ,.783 ,.000 
tibia,male,mean,.9930021 ,.761 ,.000 
tibia,male,mean,.9944411 ,.739 ,.000 
tibia,male,mean,.9953497 ,.717 ,.000 
tibia,male,mean,.9959100 ,.696 ,.000 
tibia,male,mean,.9963479 ,.674 ,.000 
tibia,male,mean,.9964615 ,.652 ,.000 
tibia,male,mean,.9968276 ,.630 ,.000 
tibia,male,mean,.9971813 ,.609 ,.000 
tibia,male,mean,.9974047 ,.587 ,.000 
tibia,male,mean,.9976833 ,.565 ,.000 
tibia,male,mean,.9978119 ,.543 ,.000 
tibia,male,mean,.9978716 ,.522 ,.000 
tibia,male,mean,.9980864 ,.500 ,.000 
tibia,male,mean,.9983404 ,.478 ,.000 
tibia,male,mean,.9983878 ,.457 ,.000 
tibia,male,mean,.9983938 ,.435 ,.000 
tibia,male,mean,.9983980 ,.413 ,.000 
tibia,male,mean,.9984981 ,.391 ,.000 
tibia,male,mean,.9986348 ,.370 ,.000 
tibia,male,mean,.9987877 ,.348 ,.000 
tibia,male,mean,.9989578 ,.326 ,.000 
tibia,male,mean,.9990136 ,.304 ,.000 
tibia,male,mean,.9990348 ,.283 ,.000 
tibia,male,mean,.9990589 ,.261 ,.000 
tibia,male,mean,.9990862 ,.239 ,.000 
tibia,male,mean,.9991224 ,.217 ,.000 
tibia,male,mean,.9991613 ,.196 ,.000 
tibia,male,mean,.9992016 ,.174 ,.000 
tibia,male,mean,.9993231 ,.152 ,.000 
tibia,male,mean,.9994704 ,.130 ,.000 
